species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Zygota brevipennis,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Zygota breviuscula,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",0.0,4.0,0.0,,gap,965035.0
Zygota caecutiens,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Zygota caligula,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Zygota cilla,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Zygota claviscapa,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",0.0,5.0,0.0,,gap,965033.0
Zygota comitans,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Zygota congener,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",1.0,2.0,0.0,,,1061512.0
Zygota croton,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",11.0,13.0,0.0,,,1065244.0
Zygota cursor,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Zygota dentatipes,Arthropoda,Insecta,Hymenoptera,Diapriidae,BOLD,0.0,3.0,0.0,,gap,479112.0
Zygota excisor,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",3.0,4.0,0.0,,,1061514.0
Zygota fossulata,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",0.0,2.0,0.0,,gap,1061520.0
Zygota fuscata,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",1.0,6.0,1.0,,,1061522.0
Zygota groenlandica,Arthropoda,Insecta,Hymenoptera,Diapriidae,BOLD,22.0,66.0,1.0,,,479111.0
Zygota hemiptera,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Zygota macroneura,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE",0.0,1.0,0.0,,gap,1061519.0
Zygota microtoma,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",0.0,1.0,0.0,,gap,1061518.0
Zygota nigra,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",6.0,6.0,0.0,,,1065245.0
Zygota parallela,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",2.0,4.0,1.0,,,1065246.0
Zygota praetor,Arthropoda,Insecta,Hymenoptera,Diapriidae,"FE,DTN",,,,,gap,
Zygota pubescens,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",1.0,5.0,0.0,,,965034.0
Zygota reticulata,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Zygota ruficornis,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",15.0,18.0,0.0,,,771170.0
Zygota soluta,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",1.0,2.0,0.0,,,1061513.0
Zygota sordida,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Zygota spinosa,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE",21.0,23.0,0.0,,,1061516.0
Zygota spinosipes,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",1.0,5.0,1.0,,,965036.0
Zygota striata,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE",0.0,2.0,0.0,,gap,1061521.0
Zygota strigata,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Zygota subaptera,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Zygota sulciventris,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Zygota unicolor,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,,,,,gap,
Zygota vigil,Arthropoda,Insecta,Hymenoptera,Diapriidae,FE,0.0,1.0,0.0,,gap,1159644.0
Zygota villosa,Arthropoda,Insecta,Hymenoptera,Diapriidae,"BOLD,FE,DTN",0.0,1.0,0.0,,gap,1061515.0
